Company Name,Product Name,Location,Latitude,Longitude
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Karlsruhe, Germany",49.0069,8.4037
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Ettlingen, Germany",48.9405,8.4037
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Leipzig, Germany",51.3397,12.3731
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Bremen, Germany",53.0793,8.8017
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Fällanden, Switzerland",47.3713,8.6415
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Rheinstetten, Germany",48.9665,8.3182
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., chromatographs, electrophoresis instruments)","Billerica, Massachusetts, USA",42.5584,-71.2693
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., chromatographs, electrophoresis instruments)","Fällanden, Switzerland",47.3808,8.6417
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., chromatographs, electrophoresis instruments)","Karlsruhe, Germany",49.0069,8.4037
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., chromatographs, electrophoresis instruments)","Ettlingen, Germany",48.9386,8.4031
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., chromatographs, electrophoresis instruments)","Bremen, Germany",53.0793,8.8017
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., chromatographs, electrophoresis instruments)","Rheinstetten, Germany",48.9772,8.3198
Bruker Corporation,"Measuring or checking instruments, appliances and machines, nesoi in chapter 90","Billerica, Massachusetts, USA",42.5584,-71.2689
Bruker Corporation,"Measuring or checking instruments, appliances and machines, nesoi in chapter 90","Karlsruhe, Germany",49.0069,8.4037
Bruker Corporation,"Measuring or checking instruments, appliances and machines, nesoi in chapter 90","Ettlingen, Germany",48.9408,8.4086
Bruker Corporation,"Measuring or checking instruments, appliances and machines, nesoi in chapter 90","Fremont, California, USA",37.5483,-121.9886
"AptarGroup, Inc.",Plastic closures,"Crystal Lake, Illinois, USA",42.2411,-88.3162
"AptarGroup, Inc.",Plastic closures,"Mukwonago, Wisconsin, USA",42.8622,-88.3315
"AptarGroup, Inc.",Plastic closures,"Tortona, Italy",44.9071,8.8640
"AptarGroup, Inc.",Plastic closures,"Augsburg, Germany",48.3705,10.8978
"AptarGroup, Inc.",Plastic closures,"Guarulhos, Brazil",-23.4543,-46.5339
"AptarGroup, Inc.",Plastic closures,"Chennai, India",13.0827,80.2707
"AptarGroup, Inc.",Sprays and spray parts,"Congers, New York, USA",41.1501,-73.9451
"AptarGroup, Inc.",Sprays and spray parts,"Mukwonago, Wisconsin, USA",42.8645,-88.3318
"AptarGroup, Inc.",Sprays and spray parts,"Alsip, Illinois, USA",41.6681,-87.7387
"AptarGroup, Inc.",Sprays and spray parts,"Oyonnax, France",46.2592,5.6527
"AptarGroup, Inc.",Sprays and spray parts,"Chieti, Italy",42.3512,14.1675
"AptarGroup, Inc.",Sprays and spray parts,"Suape, Brazil",-8.3910,-34.9628
"AptarGroup, Inc.",Plastic containers and bottles,"Mukwonago, Wisconsin, USA",42.8622,-88.3315
"AptarGroup, Inc.",Plastic containers and bottles,"Congers, New York, USA",41.1501,-73.9454
"AptarGroup, Inc.",Plastic containers and bottles,"Lincolnton, North Carolina, USA",35.4737,-81.2543
"AptarGroup, Inc.",Plastic containers and bottles,"Cary, Illinois, USA",42.2148,-88.2381
"AptarGroup, Inc.",Plastic containers and bottles,"Chieti, Italy",42.3512,14.1675
"AptarGroup, Inc.",Plastic containers and bottles,"Jundiaí, Brazil",-23.1855,-46.8978
"AptarGroup, Inc.",Dispensing systems,"Congers, New York, USA",41.1504,-73.9454
"AptarGroup, Inc.",Dispensing systems,"Crystal Lake, Illinois, USA",42.2411,-88.3162
"AptarGroup, Inc.",Dispensing systems,"Lincolnton, North Carolina, USA",35.4735,-81.2548
"AptarGroup, Inc.",Dispensing systems,"Villingen-Schwenningen, Germany",48.0628,8.4931
"AptarGroup, Inc.",Dispensing systems,"Louveciennes, France",48.8562,2.1170
"AptarGroup, Inc.",Dispensing systems,"Suarez, Argentina",-34.6765,-58.3457
"AptarGroup, Inc.",Dispensing systems,"Mumbai, India",19.0760,72.8777
"AptarGroup, Inc.",Dispensing systems,"Chennai, India",13.0827,80.2707
"AptarGroup, Inc.",Dispensing systems,"Shenzhen, China",22.5431,114.0579
Qiagen N.V.,Instruments for physical or chemical analysis,"Hilden, Germany",51.1666,6.9308
Qiagen N.V.,Instruments for physical or chemical analysis,"Germantown, Maryland, USA",39.1732,-77.2716
Qiagen N.V.,Instruments for physical or chemical analysis,"Manchester, United Kingdom",53.4808,-2.2426
Qiagen N.V.,Instruments for physical or chemical analysis,"Shanghai, China",31.2304,121.4737
Qiagen N.V.,Instruments for physical or chemical analysis,"Shenzhen, China",22.5431,114.0579
Qiagen N.V.,"Human and animal blood prepared for therapeutic, prophylactic, or diagnostic uses","Hilden, Germany",51.1682,6.9351
Qiagen N.V.,"Human and animal blood prepared for therapeutic, prophylactic, or diagnostic uses","Germantown, Maryland, USA",39.1732,-77.2717
Parsons Corporation,Aircraft Launch Gear and Parts,"Pasadena, California, USA",34.1478,-118.1445
"Woodward, Inc.",Parts of engines and motors,"Fort Collins, Colorado, USA",40.585258,-105.084419
"Woodward, Inc.",Parts of engines and motors,"Niles, Illinois, USA",42.018919,-87.802840
"Woodward, Inc.",Parts of engines and motors,"Loveland, Colorado, USA",40.397761,-105.074980
"Woodward, Inc.",Parts of engines and motors,"Zaventem, Belgium",50.883916,4.472564
"Woodward, Inc.",Parts of engines and motors,"Augsburg, Germany",48.370545,10.897790
"Woodward, Inc.",Control valves,"Niles, Illinois, USA",42.0189,-87.8128
"Woodward, Inc.",Control valves,"Fort Collins, Colorado, USA",40.5853,-105.0844
"Woodward, Inc.",Parts suitable for use solely or principally with the machines of heading 8501 or 8502,"Rockford, Illinois, USA",42.2711,-89.0937
"Woodward, Inc.",Parts suitable for use solely or principally with the machines of heading 8501 or 8502,"Fort Collins, Colorado, USA",40.5853,-105.0844
Amdocs Limited,Portable Digital Automatic Data Processing Machines,,,
APi Group Corporation,"Fire Extinguishers, Whether or Not Charged","New Brighton, Minnesota, USA",45.0650,-93.2010
APi Group Corporation,"Fire Extinguishers, Whether or Not Charged","Houston, Texas, USA",29.7604,-95.3698
APi Group Corporation,"Fire Extinguishers, Whether or Not Charged","Toronto, Ontario, Canada",43.6510,-79.3470
"Fortune Brands Innovations, Inc.",Wooden Furniture,"New London, North Carolina, USA",35.4376,-80.2195
"Fortune Brands Innovations, Inc.",Wooden Furniture,"Archdale, North Carolina, USA",35.9085,-79.9706
"Fortune Brands Innovations, Inc.",Plumbing Fixtures and Fittings,"North Olmsted, Ohio, USA",41.4154,-81.9237
"Fortune Brands Innovations, Inc.",Plumbing Fixtures and Fittings,"Newbern, Tennessee, USA",36.1167,-89.2665
"Fortune Brands Innovations, Inc.",Plumbing Fixtures and Fittings,"Jackson, Tennessee, USA",35.6145,-88.8139
"Fortune Brands Innovations, Inc.",Plumbing Fixtures and Fittings,"Kinston, North Carolina, USA",35.2627,-77.5816
"Fortune Brands Innovations, Inc.",Doors and Their Frames and Thresholds,"Maumee, Ohio, USA",41.5622,-83.6530
"Fortune Brands Innovations, Inc.",Doors and Their Frames and Thresholds,"West Chicago, Illinois, USA",41.8843,-88.2039
"Fortune Brands Innovations, Inc.",Doors and Their Frames and Thresholds,"North Brunswick, New Jersey, USA",40.4540,-74.4776
"Fortune Brands Innovations, Inc.",Doors and Their Frames and Thresholds,"Ho Chi Minh City, Vietnam",10.7769,106.7009
"Globus Medical, Inc.",Orthopedic or fracture appliances,"Audubon, Pennsylvania, USA",40.1304,-75.4347
"Globus Medical, Inc.",Artificial parts of the body,"Audubon, Pennsylvania, USA",40.1318,-75.4227
"Roku, Inc.",Reception apparatus for television,"Zhongshan, China",22.5176,113.3928
"Roku, Inc.",Reception apparatus for television,"Shenzhen, China",22.5431,114.0579
"Mohawk Industries, Inc.","Carpets and other textile floor coverings, tufted, of wool or fine animal hair","Dalton, Georgia, USA",34.7698,-84.9702
"Mohawk Industries, Inc.","Carpets and other textile floor coverings, tufted, of wool or fine animal hair","Calhoun, Georgia, USA",34.5026,-84.9511
"Mohawk Industries, Inc.","Carpets and other textile floor coverings, tufted, of wool or fine animal hair","Chatsworth, Georgia, USA",34.7651,-84.7699
"Mohawk Industries, Inc.","Ceramic flags and paving, hearth or wall tiles","Sunnyvale, Texas, USA",32.7962,-96.5605
"Mohawk Industries, Inc.","Ceramic flags and paving, hearth or wall tiles","Dickson, Tennessee, USA",36.0770,-87.3878
"Mohawk Industries, Inc.","Ceramic flags and paving, hearth or wall tiles","Fletcher, North Carolina, USA",35.4307,-82.5021
"Mohawk Industries, Inc.","Ceramic flags and paving, hearth or wall tiles","Rutherford, North Carolina, USA",35.3698,-81.9568
"Mohawk Industries, Inc.","Ceramic flags and paving, hearth or wall tiles","El Mirage, Arizona, USA",33.6131,-112.3246
"Mohawk Industries, Inc.",Engineered wood flooring panels,"Danville, Virginia, USA",36.585971,-79.395022
"Mohawk Industries, Inc.",Engineered wood flooring panels,"Melbourne, Arkansas, USA",36.059519,-91.906254
Chesapeake Energy Corporation,Natural Gas,"Haynesville Shale, Louisiana",32.4588,-93.8348
Chesapeake Energy Corporation,Natural Gas,"Marcellus Shale, Pennsylvania",41.2033,-77.1945
Chesapeake Energy Corporation,Natural Gas,"Eagle Ford Shale, Texas",28.3044,-98.1250
Chesapeake Energy Corporation,Crude Oil,"Eagle Ford Shale, Texas",28.2206,-98.1211
Chesapeake Energy Corporation,Crude Oil,"Powder River Basin, Wyoming",44.5161,-106.9305
Chesapeake Energy Corporation,Crude Oil,"Haynesville Shale, Louisiana",32.1619,-93.4921
Signet Jewelers Limited,Jewelry of silver,"Austin, Texas, USA",30.2672,-97.7431
Signet Jewelers Limited,Jewelry of silver,"Akron, Ohio, USA",41.0814,-81.5190
Signet Jewelers Limited,Articles of precious or semi-precious stones,"Akron, Ohio, USA",41.0814,-81.5192
Hecla Mining Company,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","Greens Creek Mine, Alaska, USA",58.1064,-134.7309
Hecla Mining Company,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","Casa Berardi Mine, Quebec, Canada",49.4167,-78.0833
Hecla Mining Company,"Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form","Greens Creek Mine, Admiralty Island, Alaska, USA",57.7500,-134.8350
Hecla Mining Company,"Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form","Lucky Friday Mine, Mullan, Idaho, USA",47.4700,-115.7842
Hecla Mining Company,"Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form","Casa Berardi Mine, Quebec, Canada",49.3833,-78.0833
"IES Holdings, Inc.",Electrical control and distribution boards,"Houston, Texas",29.7604,-95.3698
"IES Holdings, Inc.",Electrical control and distribution boards,"Tampa, Florida",27.9506,-82.4572
"IES Holdings, Inc.",Telecom equipment for network communication,"Houston, Texas, USA",29.7604,-95.3698
Chesapeake Energy Corporation,Petroleum Oils,"Eagle Ford Shale, Texas",28.7041,-97.0663
Chesapeake Energy Corporation,Petroleum Oils,"Haynesville Shale, Louisiana",31.5928,-93.6742
Chesapeake Energy Corporation,Petroleum Oils,"Powder River Basin, Wyoming",43.5240,-106.7970
"Light & Wonder, Inc.",Video Game Consoles and Machines,"Las Vegas, Nevada, USA",36.1699,-115.1398
"Light & Wonder, Inc.",Video Game Consoles and Machines,Singapore,1.3521,103.8198
"Light & Wonder, Inc.",Video Game Consoles and Machines,"Sydney, New South Wales, Australia",-33.8688,151.2093
"Light & Wonder, Inc.",Gaming Machines (Other than Video Game Consoles),"Las Vegas, Nevada, USA",36.1699,-115.1398
"Light & Wonder, Inc.",Gaming Machines (Other than Video Game Consoles),"Sydney, New South Wales, Australia",-33.8688,151.2093
"Core & Main, Inc.","Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel","St. Louis, Missouri",38.6270,-90.1994
"Core & Main, Inc.","Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like","St. Louis, Missouri, USA",38.6270,-90.1994
Toro Company,"Mowers, powered, lawn, with horizontal cutting device","El Paso, Texas, USA",31.7619,-106.4850
Toro Company,"Mowers, powered, lawn, with horizontal cutting device","Tomah, Wisconsin, USA",43.9783,-90.5043
Toro Company,Agricultural or horticultural sprayers,"El Paso, Texas, USA",31.7619,-106.4850
Toro Company,Agricultural or horticultural sprayers,Romania,45.9432,24.9668
Toro Company,Snowplows and snowblowers,"Tomah, Wisconsin, USA",43.9789,-90.5043
Toro Company,Snowplows and snowblowers,"Windom, Minnesota, USA",43.8661,-95.1161
"Hasbro, Inc.","Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ('scale') models and similar recreational models, working or not; puzzles of all kinds.","Pawtucket, Rhode Island, USA",41.8787,-71.3826
"Hasbro, Inc.","Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ('scale') models and similar recreational models, working or not; puzzles of all kinds.","East Longmeadow, Massachusetts, USA",42.0648,-72.5120
"Hasbro, Inc.","Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ('scale') models and similar recreational models, working or not; puzzles of all kinds.","Waterford, Ireland",52.2593,-7.1101
"Tapestry, Inc.",Handbags with outer surface of leather,"Guangzhou, China",23.1291,113.2644
"Tapestry, Inc.",Handbags with outer surface of leather,"Bangkok, Thailand",13.7563,100.5018
"Tapestry, Inc.",Handbags with outer surface of leather,"Ho Chi Minh City, Vietnam",10.8231,106.6297
"Tapestry, Inc.",Footwear with outer soles of leather and uppers of leather,"Dongguan, Guangdong, China",23.0205,113.7518
"Tapestry, Inc.",Footwear with outer soles of leather and uppers of leather,"Ho Chi Minh City, Vietnam",10.8231,106.6297
"Tapestry, Inc.",Footwear with outer soles of leather and uppers of leather,"Florence, Italy",43.7696,11.2558
"Tapestry, Inc.","Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted, of cotton","Tianjin, China",39.3434,117.3616
"Tapestry, Inc.","Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted, of cotton","Guangdong, China",23.3790,113.7633
"Tapestry, Inc.","Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted, of cotton","Ho Chi Minh City, Vietnam",10.7769,106.6958
"Tapestry, Inc.","Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, knitted or crocheted, of cotton","Bangalore, India",12.9716,77.5946
"BWX Technologies, Inc.",Nuclear Reactors,"Lynchburg, Virginia, USA",37.4138,-79.1422
"BWX Technologies, Inc.",Nuclear Reactors,"Mount Vernon, Indiana, USA",37.9294,-87.8953
"BWX Technologies, Inc.",Parts for Nuclear Reactors,"Mount Athos Road, Lynchburg, Virginia, USA",37.4138,-79.1423
"BWX Technologies, Inc.",Parts for Nuclear Reactors,"Barberton, Ohio, USA",41.0128,-81.6201
"BWX Technologies, Inc.",Parts for Nuclear Reactors,"Euclid, Ohio, USA",41.5931,-81.5268
"BWX Technologies, Inc.",Parts for Nuclear Reactors,"Cambridge, Ontario, Canada",43.3616,-80.3183
Generac Holdings Inc.,Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines),"Waukesha, Wisconsin, USA",43.0117,-88.2315
Generac Holdings Inc.,Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines),"Jefferson, Wisconsin, USA",43.0050,-88.8065
Generac Holdings Inc.,Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines),"Whitewater, Wisconsin, USA",42.8339,-88.7324
Generac Holdings Inc.,Generating sets with spark-ignition internal combustion piston engines,"Waukesha, Wisconsin, USA",43.0117,-88.2315
Generac Holdings Inc.,Generating sets with spark-ignition internal combustion piston engines,"Jefferson, Wisconsin, USA",43.0056,-88.8107
Generac Holdings Inc.,Generating sets with spark-ignition internal combustion piston engines,"Eagle, Wisconsin, USA",42.8797,-88.4745
Generac Holdings Inc.,Parts suitable for use solely or principally with the machines of heading 8501 or 8502,"Whitewater, Wisconsin, USA",42.8333,-88.7320
